timestamp,msisdn,score,price,pool,new
2026-08-11 01:19:42,0967654422,11,499,emperor,
2026-08-11 01:19:42,0953456822,11,499,emperor,
2026-08-11 01:19:42,0955944447,10,1699,universal,
2026-08-11 01:19:42,0954316777,10,699,universal,
2026-08-11 01:19:42,0961944442,10,1699,universal,
2026-08-11 01:19:42,0646812333,10,699,universal,
2026-08-11 01:19:42,0963200009,10,899,universal,
2026-08-11 01:19:42,0967188887,10,899,universal,
2026-08-11 01:19:42,0837043222,10,499,rahu,
2026-08-11 01:19:42,0966587676,10,899,rahu,
2026-08-11 01:19:42,0967188881,10,499,rahu,
2026-08-11 01:19:42,0644798777,10,899,rahu,
2026-08-11 01:19:42,0967878338,10,699,khanthep,
2026-08-11 01:19:42,0967500009,10,999,naga,
2026-08-11 01:19:42,0963199990,10,999,naga,
2026-08-11 01:19:42,0967144441,10,1999,ajchang,
2026-08-11 01:19:42,0961488886,10,1999,ajchang,
2026-08-11 01:19:42,0965461114,10,1699,ajchang,
2026-08-11 01:19:42,0963654448,10,1699,ajchang,
2026-08-11 01:19:42,0957166663,10,1499,ajchang,
2026-08-11 01:19:42,0967299994,10,899,ajchang,
2026-08-11 01:19:42,0954345222,10,899,ajchang,
2026-08-11 01:19:42,0955543310,10,499,ajchang,
2026-08-11 01:19:42,0834599920,10,499,ajchang,
2026-08-11 01:19:42,0955567067,10,499,ajchang,
2026-08-11 01:19:42,0955516765,10,499,ajchang,
2026-08-11 01:19:42,0855535210,10,499,ajchang,
2026-08-11 01:19:42,0955501202,10,499,ajchang,
2026-08-11 01:19:42,0834322271,10,499,ajchang,
2026-08-11 01:19:42,0956799930,10,499,ajchang,
2026-08-11 01:19:42,0953459222,10,499,emperor,
2026-08-11 01:19:42,0967456999,10,499,emperor,
2026-08-11 01:19:42,0963165444,10,499,emperor,
2026-08-11 01:19:42,0967816664,10,499,emperor,
2026-08-11 01:19:49,0967678444,13,699,universal
2026-08-11 01:19:49,0909722210,13,499,ajchang
2026-08-11 01:19:49,0967743456,11,699,universal
2026-08-11 01:19:49,0959583456,11,899,rahu
2026-08-11 01:19:49,0889850123,11,699,rahu
2026-08-11 01:19:49,0952322226,10,1199,universal
2026-08-11 01:19:49,0643544440,10,899,universal
2026-08-11 01:19:49,0967712333,10,699,universal
2026-08-11 01:19:49,0841376555,10,699,universal
2026-08-11 01:19:49,0956711333,10,899,universal
2026-08-11 01:19:49,0956741777,10,699,universal
2026-08-11 01:19:49,0954374111,10,699,universal
2026-08-11 01:19:49,0957756767,10,699,universal
2026-08-11 01:19:49,0963577770,10,899,universal
2026-08-11 01:19:49,0957633334,10,899,universal
2026-08-11 01:19:49,0962600003,10,899,universal
2026-08-11 01:19:49,0955567771,10,699,universal
2026-08-11 01:19:49,0963211122,10,1199,universal
2026-08-11 01:19:49,0954788883,10,1199,rahu
